short_url,expanded_url
https://bit.ly/3k6gi9P,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/brasil-atinge-50-milhoes-de-brasileiros-com-a-vacinacao-completa-contra-a-covid-19
https://bit.ly/3gbubSO,https://www.campograndenews.com.br/brasil/cidades/ms-quer-priorizar-3a-dose-a-idosos-no-lugar-de-vacinar-todos-os-adolescentes
https://bit.ly/2XzZZud,https://midiamax.uol.com.br/cotidiano/2021/com-variante-delta-chegando-ufms-pode-fazer-sequenciamento-genetico-de-amostras-de-covid/
https://bit.ly/3yXaRQH,https://inforpress.cv/en/covid-19-autoridades-consideram-preocupante-aumento-da-taxa-de-incidencia-acumulada-em-cabo-verde
https://bit.ly/3gerwYv,https://midiamax.uol.com.br/cotidiano/2021/com-vacinacao-em-massa-cidades-na-fronteira-de-ms-tem-queda-de-79-nas-mortes-por-covid/
https://glo.bo/3ATuA48,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2021/08/17/governo-de-ms-poe-fim-a-toque-de-recolher-a-partir-do-dia-24-de-agosto.ghtml
https://bit.ly/3kaAaIW,https://www.campograndenews.com.br/brasil/cidades/em-quatro-dias-ms-ja-tem-10-dos-adolescentes-imunizados-contra-covid
https://bit.ly/3xZhoJ4,https://www.campogrande.ms.gov.br/cgnoticias/noticia/em-reuniao-com-representantes-do-setor-sesau-define-detalhes-para-levar-vacinacao-a-supermercados-da-capital/
https://bit.ly/37QGDmf,https://jc.ne10.uol.com.br/colunas/saude-e-bem-estar/2021/08/13029861-recife-confirma-a-primeira-morte-por-dengue-do-ano-num-momento-de-alta-de-casos-de-arboviroses-na-capital.html
https://bit.ly/2XsTTvu,https://midiamax.uol.com.br/cotidiano/2021/prefeitura-abre-licitacao-para-projeto-de-obras-de-controle-de-enchentes-em-campo-grande/
https://bit.ly/3gdyahT,https://www.tribunatop.com/noticia/25650
https://bit.ly/3CQwc0m,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/saude-seleciona-204-hospitais-em-projeto-para-reduzir-infeccao-hospitalar-em-uti
https://bit.ly/3APmMQQ,https://www.estadao.com.br/saude/vacinacao-de-adolescentes-contra-a-covid-19-tire-as-principais-duvidas/
https://bit.ly/3D2J2ZG,https://www.campograndenews.com.br/cidades/capital/capital-espera-aval-do-ministerio-da-saude-para-3a-dose-em-idosos
https://bit.ly/3stUqJd,https://www.campograndenews.com.br/brasil/cidades/com-mais-imunizados-no-pais-casos-e-mortes-por-covid-continuam-em-queda-em-ms
https://bit.ly/3xVeMMB,https://www.ms.gov.br/internacoes-por-covid-cairam-31-em-mato-grosso-do-sul-nos-ultimos-14-dias/
https://bit.ly/3k5VBe6,https://www.campograndenews.com.br/brasil/cidades/anvisa-recusa-uso-emergencial-de-coronavac-para-criancas-de-3-a-17-anos
https://bit.ly/3stII1b,https://midiamax.uol.com.br/cotidiano/2021/mesmo-com-58-da-populacao-vacinada-ms-deve-manter-uso-de-mascaras-ate-dezembro/
https://bit.ly/37YQNkQ,https://midiamax.uol.com.br/cotidiano/2021/com-previsao-de-menos-doses-ms-ameaca-entrar-na-justica-contra-ministerio-da-saude/
https://bit.ly/37TlWX4,https://agencia.fiocruz.br/infogripe-indica-possivel-retomada-do-crescimento-de-casos-de-srag
https://bit.ly/3kbX6Yb,https://www.campograndenews.com.br/brasil/cidades/mais-da-metade-dos-municipios-de-ms-nao-tiveram-morte-por-covid-na-ultima-semana
https://bit.ly/2W1NC9r,https://delfino.cr/2021/08/cuales-seran-los-impactos-mas-fuertes-del-cambio-climatico-en-el-futuro-latinoamericano
https://bit.ly/2W6qWFc,https://rondonia.ro.gov.br/agevisa-realiza-monitoramento-por-telefone-de-gestantes-vacinadas-contra-covid-19-em-porto-velho/
https://bit.ly/3mhRXAA,https://www.otempo.com.br/brasil/estudo-aponta-alta-protecao-da-coronavac-em-casos-graves-causados-pela-delta-1.2529096
https://bit.ly/2W5BNiv,https://www.rtve.es/television/20210818/can-ruti-vacuna-sida/2160960.shtml
https://bit.ly/2W6JNQv,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/ministerio-da-saude-realiza-projeto-piloto-para-implementar-plano-nacional-de-testagem-da-covid-19
https://bit.ly/3giYib8,https://portal.pi.gov.br/sesapi/
https://bit.ly/3z3CG9Z,https://www.opovo.com.br/coronavirus/2021/08/19/covid-pesquisadores-alertam-para-risco-da-variante-delta-em-criancas.html
https://bit.ly/3gjjzS5,https://www.ms.gov.br/ses-blinda-estudantes-e-aplica-teste-contra-a-covid-em-equipe-que-atuara-nos-jogos-escolares-da-juventude-de-ms/
https://bit.ly/3z6lKiX,https://www.campogrande.ms.gov.br/cgnoticias/noticia/com-estabilizacao-de-casos-e-ampla-cobertura-vacinal-prefeitura-revoga-toque-de-recolher-mas-mantem-regras-de-biosseguranca/
https://bit.ly/3mkyE9O,https://midiamax.uol.com.br/cotidiano/2021/bombeiros-fazem-rescaldo-de-incendio-que-atingiu-extensa-area-do-parque-dos-poderes/
https://bit.ly/3k9zd3s,https://midiamax.uol.com.br/cotidiano/2021/sexta-feira-sera-de-calor-intenso-e-cidades-ficam-em-alerta-para-tempo-seco-em-ms/
https://bit.ly/3D6A65l,https://midiamax.uol.com.br/cotidiano/2021/ms-registra-3-caso-suspeito-de-fungo-negro-em-paciente-com-coronavirus/
https://bit.ly/37YwNyT,https://www.oliberal.com/brasil/cinco-pessoas-da-mesma-familia-sao-presas-por-estuprar-criancas-1.424202
https://bit.ly/3sD5jbx,https://www.campograndenews.com.br/meio-ambiente/inmet-emite-alerta-de-grande-perigo-com-baixissima-umidade-e-risco-de-incendio
https://bit.ly/3syZfRj,https://www.ms.gov.br/agosto-tem-queda-de-34-do-numero-de-casos-de-covid-em-relacao-a-julho/
https://bit.ly/3z7HI5l,https://midiamax.uol.com.br/cotidiano/2021/apos-um-ano-campo-grande-tem-73-menos-mortes-por-covid-19/
https://bit.ly/3j9G9yl,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/75-da-populacao-adulta-ja-se-vacinou-com-a-primeira-dose-da-vacina-covid-19
https://bit.ly/3kcxzxT,https://www.veterinariargentina.com/revista/2021/08/experimento-con-mosquitos-transmisores-de-dengue-que-logro-reducir-los-casos-en-77/
https://bit.ly/3z7FanS,https://www.campograndenews.com.br/brasil/cidades/estado-oficializa-fim-do-toque-de-recolher-e-liberacao-de-eventos-e-reunioes
https://bit.ly/3D8WxH1,https://www.dw.com/es/hurac%C3%A1n-henri-acelera-velocidad-y-amenaza-a-nueva-york/a-58946890
https://bit.ly/3D7Rtmt,https://www.ms.gov.br/exemplo-para-o-pais-ms-e-o-1o-a-vacinar-90-da-populacao-acima-de-18-anos/
https://bit.ly/3j6WVxM,https://www.campograndenews.com.br/cidades/interior/estiagem-faz-nova-andradina-decretar-situacao-de-emergencia-ambiental
https://bit.ly/3zdtf7N,https://www.campograndenews.com.br/brasil/cidades/pandemia-segue-em-declinio-e-ms-registra-6-mortes-por-covid-nesta-2a
https://bit.ly/3zo36mM,https://www.ms.gov.br/bombeiros-reforcam-combate-aos-incendios-no-pantanal-bela-vista-e-regiao-leste/
https://bit.ly/3kjJdHf,https://midiamax.uol.com.br/cotidiano/2021/fim-da-estiagem-previsao-confirma-chuva-para-ms-esta-semana-e-queda-na-temperatura/
https://bit.ly/3gqUBA7,https://www.campograndenews.com.br/cidades/capital/toque-de-recolher-de-17-meses-acaba-apos-32-mil-fiscalizados-na-capital
https://bit.ly/3z7sOvQ,https://www.campograndenews.com.br/meio-ambiente/ms-cada-vez-mais-seco-estado-perdeu-57-de-agua-nos-ultimos-30-anos
https://bit.ly/3sFOv3K,https://www.folhadelondrina.com.br/geral/fogo-no-pantanal-repete-destruicao-recorde-de-2020-3098304e.html
https://bit.ly/2WnD2Kg,https://www.bncnoticias.com.br/noticia/3776/
https://glo.bo/3sQfdH6,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2021/08/23/ms-recebe-967-mil-doses-de-vacinas-e-secretario-diz-que-imunizacao-contra-a-covid-devera-ser-anual.ghtml
https://bit.ly/3gp3kmk,https://midiamax.uol.com.br/cotidiano/2021/com-91-dos-adultos-vacinados-ms-recebe-lote-com-50250-doses-de-vacina-contra-covid-nesta-segunda-feira/
https://bit.ly/2XMCTQZ,https://www.osul.com.br/nova-tecnica-que-ajuda-a-combater-o-hiv-e-desenvolvida-por-pesquisadores-da-universidade-de-sao-paulo/
https://bit.ly/3j9vlAe,https://midiamax.uol.com.br/politica/2021/ministra-tereza-cristina-participa-de-debate-da-cni-sobre-mudancas-climaticas/
https://bit.ly/387D37w,https://ndmais.com.br/saude/pesquisadores-desenvolvem-nova-abordagem-para-combater-virus-da-aids/
https://bit.ly/3sKXhgX,https://www.bonde.com.br/educacao/noticias/pesquisa-busca-vacina-contra-hiv-com-tecnologia-similar-a-da-covid-544374.html
https://bit.ly/2WeNVOQ,https://www.lavoz.com.ar/mundo/espana-levanta-la-cuarentena-obligatoria-para-el-ingreso-de-viajeros-argentinos/
https://bit.ly/3zhtj6J,https://www.campogrande.ms.gov.br/cgnoticias/noticia/campo-grande-atinge-marca-de-1-milhao-de-doses-aplicadas-de-vacinas-contra-a-covid-19/
https://bit.ly/3jdv2nZ,https://midiamax.uol.com.br/cotidiano/2021/vacina-contra-gripe-custa-ate-r-170-nas-clinicas-mas-segue-aberta-para-todos-na-rede-publica-de-campo-grande/
https://bit.ly/3klWgIh,https://midiamax.uol.com.br/cotidiano/2021/em-meio-incendios-cidade-com-25-mil-habitantes-nao-tem-sede-dos-bombeiros-em-ms/
https://bit.ly/3guLFJS,https://www.campograndenews.com.br/cidades/interior/mesmo-a-noite-18-bombeiros-seguem-combate-a-incendios-em-porto-murtinho
https://bit.ly/2UL9yoX,https://www.campograndenews.com.br/brasil/cidades/capital-nao-sai-do-vermelho-e-7-cidades-pioram-no-risco-de-contagio-da-covid
https://bit.ly/3kFpz99,https://midiamax.uol.com.br/cotidiano/2021/prosseguir-15-municipios-pioram-classificacao-de-risco/
https://bit.ly/3yjQfRs,https://www.campograndenews.com.br/direto-das-ruas/no-aniversario-da-capital-vacinas-desembarcam-para-3a-dose-e-adolescentes
https://bit.ly/3jhMs2B,https://www.bemparana.com.br/noticias/parana/covid-curitiba-esta-em-alerta-intermediario-para-ocupacao-de-leitos-de-uti-diz-estudo-da-fiocruz/#.YSemMY5KiUk
https://bit.ly/3BcwBZu,https://agencia.fiocruz.br/boletim-observatorio-covid-19-novas-variantes-exigem-atencao
https://bit.ly/3BgtXC4,https://www.campograndenews.com.br/brasil/cidades/em-ms-3a-dose-comeca-na-sexta-diz-secretario
https://bit.ly/3kvdhQe,https://www.campograndenews.com.br/brasil/cidades/com-mais-de-1-assassinato-por-dia-agosto-sangrento-ja-teve-35-mortes-em-ms
https://bit.ly/3sQHSf5,https://www.estadao.com.br/sustentabilidade/tempo-seco-e-queimadas-aumentam-em-25-busca-por-atendimento-de-problemas-respiratorios-em-corumba/
https://bit.ly/3mBBjfs,https://midiamax.uol.com.br/cotidiano/2021/pela-1-vez-no-ano-taxa-de-ocupacao-de-leitos-covid-cai-para-38-em-ms/
https://bit.ly/3sXbqry,https://www.meiahora.com.br/geral/2021/08/6220787-rio-esta-na-zona-critica-com-96-de-ocupacao-de-leitos-de-uti-aponta-fiocruz.html
https://bit.ly/3yoJ3U6,https://www.campograndenews.com.br/cidades/interior/unindo-seca-e-incendios-bataypora-decreta-situacao-de-emergencia
https://bit.ly/3kr88c4,https://www.metropoles.com/distrito-federal/hiv-rede-privada-disponibilizara-prep-a-pacientes-a-partir-de-setembro
https://bit.ly/3DlJ0vZ,https://www.saopaulo.sp.gov.br/ultimas-noticias/fapesp-estudo-pode-impulsionar-o-desenvolvimento-de-vacinas-e-tratamentos-para-malari/
https://bit.ly/3ksjjkP,https://ndmais.com.br/saude/ministerio-da-saude-reduz-intervalo-de-aplicacao-das-vacinas-pfizer-e-astrazeneca/
https://bit.ly/3DXVhrG,https://www.eluniversal.com.co/salud/2021/08/25/la-vacuna-contra-el-dengue-es-casi-una-realidad-en-colombia/
https://bit.ly/3Bc9FcM,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/brasil-registra-a-menor-media-movel-de-mortes-por-covid-19-desde-janeiro
https://bit.ly/3ktM5By,https://www.campograndenews.com.br/cidades/capital/nem-covid-e-nem-mortadela-morte-de-menino-de-3-anos-ainda-e-investigada
https://bit.ly/3BhSiYe,https://www.campogrande.ms.gov.br/cgnoticias/noticia/campo-grande-inicia-aplicacao-da-3a-dose-de-vacina-contra-covid-19-em-idosos-asilados/
https://bit.ly/2Y6UTpH,https://www.campograndenews.com.br/cidades/capital/a-3-dias-do-fim-de-campanha-vacinacao-contra-gripe-ainda-nao-alcanca-meta
https://bit.ly/2Y6UTpH,https://www.campograndenews.com.br/cidades/capital/a-3-dias-do-fim-de-campanha-vacinacao-contra-gripe-ainda-nao-alcanca-meta
https://bit.ly/2Y3EJxd,https://www.estadao.com.br/saude/queda-nos-casos-de-sindrome-respiratoria-parou-diz-fiocruz/
https://bit.ly/3ztDs08,https://www.jornaldenegocios.pt/economia/coronavirus/detalhe/lisboa-sai-da-lista-de-alto-risco-de-contagio-da-alemanha
https://bit.ly/3jn5Njd,https://jornaleconomico.sapo.pt/noticias/covid-19-dinamarca-vai-levantar-restricoes-tres-semanas-antes-do-previsto-778314/
https://bit.ly/3zjYs9w,https://agencia.fiocruz.br/metodo-wolbachia-reduz-numero-de-casos-de-dengue-chikungunya-e-zika-em-niteroi
https://bit.ly/3gE1HkU,https://www.ambito.com/mundo/covid-19/rio-janeiro-exigira-un-certificado-vacunacion-uso-espacios-colectivos-n5262650
https://bit.ly/2Wu1YzB,https://www.ms.gov.br/mato-grosso-do-sul-mantem-ritmo-de-desaceleracao-da-covid/
https://bit.ly/3DAZf8K,https://midiamax.uol.com.br/cotidiano/2021/apos-75-dias-de-estiagem-volta-chover-em-campo-grande/
https://bit.ly/38k40Vw,https://www.brasil247.com/brasil/rio-paraguai-seca-em-meio-as-queimadas-historicas-no-pantanal
https://bit.ly/3mF5QsJ,https://midiamax.uol.com.br/cotidiano/2021/com-menos-de-150-vacinados-com-a-3-dose-marquinhos-diz-que-segue-recomendacao-do-ministerio-da-saude/
https://bit.ly/3jqPnWT,https://www.arca.fiocruz.br/
https://bit.ly/3kEuF5v,https://www.eltribuno.com/nota/2021-8-27-11-21-0-los-vacunados-con-dos-dosis-que-viajen-por-temas-laborales-no-deberan-realizar-la-cuarentena
https://bit.ly/3zrIzxV,https://www.gov.br/anvisa/pt-br/assuntos/noticias-anvisa/2021/anvisa-solicita-ao-butantan-informacoes-sobre-doses-de-reforco
https://bit.ly/3DwljB6,https://www.jornaldenegocios.pt/economia/coronavirus/detalhe/fundacao-portuguesa-do-pulmao-diz-que-e-prematuro-abandonar-a-mascara
https://bit.ly/3joK9en,https://eco.sapo.pt/2021/08/29/japao-suspende-novos-lotes-de-vacinas-da-moderna-por-suspeitas-de-contaminacao/
https://bit.ly/38slzCQ,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/pela-primeira-vez-desde-o-inicio-da-pandemia-20-estados-registram-taxa-de-ocupacao-de-leitos-inferior-a-50
https://bit.ly/3jqYaIh,https://exame.com/brasil/taxa-de-ocupacao-de-leitos-para-covid-e-inferior-a-50-em-20-estados/
https://bit.ly/2UXkujp,https://www.bemparana.com.br/noticias/parana/parana-lidera-taxa-de-transmissao-e-ainda-tem-alta-ocupacao-de-utis/#.YSzJuI5KiUk
https://bit.ly/3BoGTpv,https://www.campograndenews.com.br/meio-ambiente/mato-grosso-do-sul-tem-12-municipios-com-situacao-emergencial-vigente
https://bit.ly/3kEsD54,https://www.cnnbrasil.com.br/nacional/chuvas-de-agosto-nao-vao-contribuir-para-os-reservatorios-diz-meteorologista/
https://bit.ly/3t2ZS5V,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/brasil-registra-reducao-media-de-60-em-casos-e-obitos-pela-covid-19-em-dois-meses
https://bit.ly/3mFDPBg,https://eco.sapo.pt/2021/08/30/imunidade-das-vacinas-da-pfizer-e-da-moderna-baixa-20-dois-meses-apos-a-segunda-dose/
https://bit.ly/3ztOjar,https://www.opovo.com.br/noticias/mundo/2021/08/29/furacao-ida-chega-a-costa-da-louisiana-nos-eua.html
https://bit.ly/3jsvjn6,https://www.cadena3.com/noticia/sociedad/parana-en-estado-de-emergencia_302925
https://bit.ly/3zwcPI3,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/brasil-atinge-80-da-populacao-acima-de-18-anos-com-a-primeira-dose-da-vacina-covid-19
https://bit.ly/3DnRUZU,https://veja.abril.com.br/ciencia/em-quase-30-anos-brasil-perde-15-de-superficie-de-agua-diz-estudo/
https://glo.bo/3gHeZNl,https://g1.globo.com/sp/sao-paulo/noticia/2021/08/22/incendio-atinge-area-do-parque-estadual-do-juquery-em-franco-da-rocha-na-grande-sao-paulo.ghtml
https://bit.ly/2YeONn7,https://www.campograndenews.com.br/brasil/cidades/ministerio-passara-por-bairros-da-capital-para-pesquisa-que-mapeia-covid-no-pais
https://bit.ly/3t1pgsX,https://www.campograndenews.com.br/cidades/capital/rumo-ao-trabalho-quem-nao-conseguiu-vacinar-ganha-dose-em-terminal
https://bit.ly/3mPMtNB,https://midiamax.uol.com.br/cotidiano/2021/vacina-covid-19-saiba-o-que-fazer-em-casos-de-reacoes-adversas-graves/
https://bit.ly/3kJjKr0,https://midiamax.uol.com.br/cotidiano/2021/estudo-de-vacinacao-em-massa-na-fronteira-de-ms-analisa-eficacia-da-janssen-em-setembro/
https://bit.ly/3gPSeH7,https://midiamax.uol.com.br/policia/2021/atlas-da-violencia-homicidio-de-indigenas-cresce-no-pais-e-ms-tem-maior-taxa-registrada/
https://bit.ly/2WLx0DF,https://midiamax.uol.com.br/cotidiano/2021/de-cansaco-depressao-sequelas-tardias-da-covid-podem-levar-ate-3-meses-de-tratamento/
https://bit.ly/3BuNHlp,https://midiamax.uol.com.br/cotidiano/2021/passaporte-da-imunidade-o-que-os-moradoras-de-campo-grande-acham-sobre-implantacao-em-ms/
https://bit.ly/3BusQ1v,https://midiamax.uol.com.br/cotidiano/2021/prepare-se-para-o-calor-setembro-tera-temperaturas-acima-da-media-em-ms/
https://bit.ly/3BPoSB5,https://midiamax.uol.com.br/cotidiano/2021/funcionarios-reclamam-que-nao-foram-avisados-sobre-caso-de-covid-em-escola-de-campo-grande/
https://bit.ly/3tgX9pF,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/setembro/pesquisa-do-ministerio-da-saude-reduz-em-70-casos-de-dengue-em-niteroi-rj
https://bit.ly/3t7xOOM,https://www.campograndenews.com.br/meio-ambiente/sem-chuva-ha-4-dias-baixa-umidade-preocupa-e-inmet-alerta-para-incendios
https://bit.ly/3DGJPQ5,https://www.campograndenews.com.br/brasil/cidades/com-menor-ocupacao-em-14-meses-saude-homologa-fechamento-de-81-leitos-covid
https://bit.ly/3kN5DkH,https://www.campograndenews.com.br/meio-ambiente/ao-menos-3-lugares-de-ms-receberam-alerta-sobre-racionamento-em-agosto
https://bit.ly/3tdfUui,https://www.ms.gov.br/estado-ja-adota-medidas-para-garantir-abastecimento-de-agua-diz-secretario/
https://bit.ly/3zFvD7C,https://eco.sapo.pt/2021/08/31/madeira-ja-esta-a-preparar-administracao-da-terceira-dose-da-vacina/
https://bit.ly/2VdIUp6,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/agosto/brasil-registra-menor-media-movel-de-casos-de-covid-19-em-2021
https://bit.ly/3gXKKSN,https://eco.sapo.pt/2021/09/01/governo-levanta-restricoes-aos-voos-de-e-para-o-brasil/
https://bit.ly/3t9AHyJ,https://www.hoy.com.py/nacionales/se-encienden-las-alertas-por-posible-caso-de-sarampion-en-el-hospital-san-pablo
https://bit.ly/3jF7c4T,https://www.otempo.com.br/cidades/agua-no-lago-de-furnas-apresenta-contaminantes-fecais-mostra-pesquisa-da-ufmg-1.2535795
https://bit.ly/3tcfDrp,https://portaldoamazonas.com/governo-do-estado-realiza-forca-tarefa-para-intensificar-investigacao-do-surto-de-rabdomiolise
https://bit.ly/3DHLuoG,https://www.campograndenews.com.br/brasil/cidades/queda-na-eficacia-de-vacinas-so-foi-constatada-em-idosos-e-imunossuprimidos
https://bit.ly/3DIZU7X,https://www.gov.br/saude/pt-br/assuntos/noticias/2021/setembro/ministerio-da-saude-recomenda-vacinacao-de-adolescentes-a-partir-de-15-de-setembro
https://bit.ly/3kL5huM,https://infoamazonia.org/en/2021/08/23/the-victims-of-the-geography-of-fire/
https://glo.bo/3DLKH67,https://g1.globo.com/sp/campinas-regiao/noticia/2021/09/01/cientistas-da-unicamp-descobrem-mecanismo-que-zika-virus-usa-para-enganar-organismo.ghtml
https://bit.ly/2Yrzmbi,http://www.taiwan.cn/xwzx/gj/202106/t20210603_12356643.htm
https://bit.ly/3zLmZV8,https://www.aljazeera.com/economy/2021/9/1/brazil-warns-of-energy-crisis-with-record-drought
https://glo.bo/38EppZP,https://g1.globo.com/al/alagoas/noticia/2021/09/02/alagoas-tem-casos-confirmados-de-sarampo.ghtml
https://bit.ly/3n2ugww,https://www.opovo.com.br/noticias/fortaleza/2021/09/02/crianca-morre-de-meningite-em-fortaleza.html
https://bit.ly/3kNlr6S,https://www.otempo.com.br/cidades/bh-tem-mais-quatro-casos-de-raiva-em-tres-semanas-e-registros-sobem-para-18-1.2536436
https://bit.ly/2WOEy8r,https://www.juruaemtempo.com.br/2021/09/cruzeiro-do-sul-registra-mais-de-100-casos-de-diarreia-por-dia-e-municipio-entra-em-alerta-maximo/?utm_source=rss&utm_medium=rss&utm_campaign=cruzeiro-do-sul-registra-mais-de-100-casos-de-diarreia-por-dia-e-municipio-entra-em-alerta-maximo
https://bit.ly/3teX8ma,https://www.freepressjournal.in/bhopal/mosquito-menace-stings-bhopalites-104-dengue-cases-reported-so-far
https://bit.ly/3kViz7Y,https://www.campograndenews.com.br/brasil/cidades/dos-internados-em-utis-70-nao-completaram-ciclo-de-imunizacao
https://bit.ly/2Yh85Io,https://midiamax.uol.com.br/cotidiano/2021/ms-continua-fora-da-zona-de-alerta-mas-fiocruz-alerta-para-riscos-com-variante-delta/
https://bit.ly/3yORWqa,https://midiamax.uol.com.br/cotidiano/2021/setembro-comeca-com-recorde-de-incendios-no-ano-em-mato-grosso-do-sul/
https://bit.ly/2YtEBHw,https://www.campograndenews.com.br/cidades/capital/apos-denuncia-guarda-encerra-festa-com-mais-de-500-pessoas
https://bit.ly/3njy90f,https://midiamax.uol.com.br/cotidiano/2021/rio-paraguai-pode-atingir-marca-negativa-na-proxima-semana-diz-monitoramento/
https://bit.ly/3n4dX25,https://www1.folha.uol.com.br/ambiente/2021/09/no-pantanal-fogo-reaparece-com-forca-em-rodovia-turistica-de-mato-grosso.shtml
https://bit.ly/3zPj9u6,https://midiamax.uol.com.br/cotidiano/2021/combinando-pfizer-com-coronavac-na-3-dose-ms-ja-imunizou-8-mil-contra-covid/
https://bit.ly/3kZxRsk,https://www.cnnbrasil.com.br/saude/terceira-dose-esta-disponivel-em-5-cidades-da-grande-sao-paulo/
https://bit.ly/2VfO9o6,https://jornaleconomico.sapo.pt/noticias/covid-19-china-regista-28-casos-positivos-todos-importados-781102/
https://bit.ly/3n73oLx,https://lanacionweb.com/regional/vigilancia-epidemiologica-en-zona-sur-ante-presencia-de-monos-araguatos/
https://bit.ly/3yNqBF0,https://istoedinheiro.com.br/confirmados-casos-de-vaca-louca-no-mt-e-mg-exportacoes-a-china-sao-suspensas/
https://bit.ly/3l2RJeq,https://www.campograndenews.com.br/cidades/interior/duas-cidades-de-ms-enfrentam-surtos-de-chikungunya-e-zika
https://bit.ly/3l2VvV7,https://www.theweek.in/news/sports/2021/09/06/brazil-vs-argentina-match-abandoned-after-brazilian-officials-accuse-players-of-flouting-quarantine-rules.html
https://bit.ly/3n6kedw,https://www.otempo.com.br/cidades/minas-e-o-terceiro-estado-que-mais-perdeu-superficie-de-agua-no-pais-em-35-anos-1.2536401
https://bit.ly/3h4HaGw,https://www.campograndenews.com.br/brasil/cidades/confirmada-variante-delta-esta-em-ms-desde-julho
https://bit.ly/3DO3TjT,https://www.campograndenews.com.br/brasil/cidades/ladario-e-porto-murtinho-tem-maior-risco-racionamento-de-agua-em-ms
https://bit.ly/2X3VE2i,https://midiamax.uol.com.br/cotidiano/2021/prefeitura-de-bataguassu-decreta-lei-seca-e-fecha-atracoes-turisticas-no-feriadao-do-dia-7/
https://bit.ly/2WRgaDv,https://www.jornaldocomercio.com/_conteudo/geral/2021/08/808479-caatinga-e-o-bioma-mais-afetado-por-incendios-no-brasil.html
https://bit.ly/3jNE6Qy,https://www.dw.com/pt-br/mudan%C3%A7as-clim%C3%A1ticas-p%C3%B5em-hidrel%C3%A9tricas-em-xeque/a-59005437
